id_mutation,date_mutation,valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,latitude,longitude,prix_m2
DVF0006157,2024-07-02,648000,75010,Paris,Appartement,58,2,48.872295,2.356955,11172.0
DVF0006158,2024-01-04,847000,75010,Paris,Appartement,67,2,48.87278,2.364843,12642.0
DVF0006159,2024-11-15,1081000,75010,Paris,Maison,71,2,48.879152,2.36605,15225.0
DVF0006160,2024-07-24,532000,75010,Paris,Appartement,44,1,48.877609,2.365024,12091.0
DVF0006161,2024-08-05,707000,75010,Paris,Appartement,61,2,48.873641,2.362974,11590.0
DVF0006162,2024-10-23,571000,75010,Paris,Appartement,42,1,48.873735,2.364286,13595.0
DVF0006163,2024-05-03,1015000,75010,Paris,Appartement,87,3,48.874323,2.367637,11667.0
DVF0006164,2024-01-14,1167000,75010,Paris,Maison,78,2,48.871822,2.364992,14962.0
DVF0006165,2024-07-02,882000,75010,Paris,Appartement,70,2,48.87754,2.365782,12600.0
DVF0006166,2024-02-21,859000,75010,Paris,Appartement,78,2,48.875864,2.358383,11013.0
DVF0006167,2024-07-17,614000,75010,Paris,Appartement,58,2,48.870335,2.368647,10586.0
DVF0006168,2024-04-10,992000,75010,Paris,Appartement,74,2,48.875447,2.358827,13405.0
DVF0006169,2024-03-04,724000,75010,Paris,Appartement,63,2,48.879209,2.361571,11492.0
DVF0006170,2024-05-05,645000,75010,Paris,Appartement,60,2,48.876832,2.357515,10750.0
DVF0006171,2024-01-20,786000,75010,Paris,Appartement,67,2,48.878231,2.363637,11731.0
DVF0006172,2024-09-23,371000,75010,Paris,Appartement,30,1,48.876671,2.362491,12367.0
DVF0006173,2024-08-16,1068000,75010,Paris,Appartement,96,3,48.880469,2.357825,11125.0
DVF0006174,2024-11-25,447000,75010,Paris,Appartement,45,1,48.881012,2.362546,9933.0
DVF0006175,2024-02-20,498000,75010,Paris,Appartement,52,1,48.874908,2.36684,9577.0
DVF0006176,2024-03-10,677000,75010,Paris,Appartement,54,1,48.874411,2.363252,12537.0
DVF0006177,2024-10-06,1103000,75010,Paris,Appartement,110,3,48.870398,2.35989,10027.0
DVF0006178,2024-11-18,578000,75010,Paris,Appartement,47,1,48.873165,2.358348,12298.0
DVF0006179,2022-01-12,945000,75011,Paris,Appartement,100,3,48.863267,2.378155,9450.0
DVF0006180,2022-07-14,788000,75011,Paris,Appartement,82,2,48.857349,2.378435,9610.0
DVF0006181,2022-03-15,701000,75011,Paris,Appartement,67,2,48.858828,2.378936,10463.0
DVF0006182,2022-03-21,488000,75011,Paris,Appartement,46,1,48.864608,2.382939,10609.0
DVF0006183,2022-09-18,446000,75011,Paris,Maison,31,1,48.855024,2.384217,14387.0
DVF0006184,2022-08-14,974000,75011,Paris,Appartement,91,3,48.862002,2.37694,10703.0
DVF0006185,2022-10-21,640000,75011,Paris,Appartement,65,2,48.854911,2.381158,9846.0
DVF0006186,2022-11-22,869000,75011,Paris,Appartement,84,3,48.861766,2.373113,10345.0
DVF0006187,2022-06-17,946000,75011,Paris,Appartement,78,2,48.856605,2.379841,12128.0
DVF0006188,2022-08-03,671000,75011,Paris,Maison,60,2,48.855226,2.378194,11183.0
DVF0006189,2022-09-11,1135000,75011,Paris,Appartement,103,3,48.855936,2.383673,11019.0
DVF0006190,2022-05-16,429000,75011,Paris,Appartement,38,1,48.860439,2.385214,11289.0
DVF0006191,2022-09-20,368000,75011,Paris,Appartement,36,1,48.862403,2.374332,10222.0
DVF0006192,2022-10-25,511000,75011,Paris,Appartement,52,1,48.858269,2.379782,9827.0
DVF0006193,2022-07-09,668000,75011,Paris,Appartement,64,2,48.857463,2.3835,10438.0
DVF0006194,2022-01-06,767000,75011,Paris,Appartement,77,2,48.856456,2.3843,9961.0
DVF0006195,2022-01-18,1009000,75011,Paris,Appartement,105,3,48.853698,2.380115,9610.0
DVF0006196,2022-09-01,1046000,75011,Paris,Appartement,83,2,48.853683,2.375464,12602.0
DVF0006197,2022-07-28,664000,75011,Paris,Appartement,66,2,48.859887,2.378707,10061.0
DVF0006198,2022-01-25,998000,75011,Paris,Appartement,83,2,48.865583,2.372141,12024.0
DVF0006199,2022-10-24,465000,75011,Paris,Appartement,37,1,48.855641,2.374328,12568.0
DVF0006200,2022-07-06,1040000,75011,Paris,Appartement,78,2,48.854954,2.375768,13333.0
DVF0006201,2022-09-02,496000,75011,Paris,Appartement,42,1,48.858944,2.383737,11810.0
DVF0006202,2022-11-06,639000,75011,Paris,Appartement,64,2,48.863582,2.381723,9984.0
DVF0006203,2022-06-18,711000,75011,Paris,Appartement,64,2,48.862827,2.375328,11109.0
DVF0006204,2022-10-25,1046000,75011,Paris,Appartement,102,3,48.864348,2.38348,10255.0
DVF0006205,2022-10-03,646000,75011,Paris,Appartement,60,2,48.854236,2.373971,10767.0
DVF0006206,2022-09-17,1168000,75011,Paris,Appartement,107,3,48.857781,2.383833,10916.0
DVF0006207,2022-11-07,799000,75011,Paris,Appartement,76,2,48.861372,2.383425,10513.0
DVF0006208,2022-06-11,393000,75011,Paris,Appartement,33,1,48.86512,2.379771,11909.0
DVF0006209,2022-07-03,602000,75011,Paris,Appartement,60,2,48.856862,2.380193,10033.0
DVF0006210,2022-10-10,1318000,75011,Paris,Appartement,101,3,48.854374,2.378552,13050.0
DVF0006211,2022-08-20,585000,75011,Paris,Appartement,61,2,48.862969,2.379112,9590.0
DVF0006212,2022-05-18,453000,75011,Paris,Appartement,42,1,48.854571,2.372994,10786.0
DVF0006213,2022-05-11,712000,75011,Paris,Maison,63,2,48.862998,2.376212,11302.0
DVF0006214,2022-01-19,653000,75011,Paris,Appartement,68,2,48.864025,2.377892,9603.0
DVF0006215,2022-12-18,930000,75011,Paris,Appartement,84,3,48.863683,2.385721,11071.0
DVF0006216,2022-09-21,1350000,75011,Paris,Appartement,105,3,48.861544,2.376977,12857.0
DVF0006217,2022-04-25,712000,75011,Paris,Appartement,62,2,48.861491,2.385921,11484.0
DVF0006218,2022-03-11,540000,75011,Paris,Appartement,41,1,48.857726,2.38347,13171.0
DVF0006219,2022-01-23,1016000,75011,Paris,Appartement,91,3,48.861851,2.375759,11165.0
DVF0006220,2022-12-21,423000,75011,Paris,Appartement,43,1,48.860346,2.373788,9837.0
DVF0006221,2022-10-21,449000,75011,Paris,Appartement,44,1,48.865375,2.375996,10205.0
DVF0006222,2022-06-04,282000,75011,Paris,Appartement,21,1,48.860466,2.372557,13429.0
DVF0006223,2022-05-25,1127000,75011,Paris,Maison,94,3,48.8587,2.380701,11989.0
DVF0006224,2022-05-18,985000,75011,Paris,Appartement,75,2,48.85935,2.376044,13133.0
DVF0006225,2022-06-15,1174000,75011,Paris,Appartement,101,3,48.855184,2.379512,11624.0
DVF0006226,2022-01-02,494000,75011,Paris,Appartement,39,1,48.862193,2.383613,12667.0
DVF0006227,2022-11-03,962000,75011,Paris,Appartement,80,2,48.859659,2.38348,12025.0
DVF0006228,2022-04-01,270000,75011,Paris,Maison,24,1,48.857392,2.384151,11250.0
DVF0006229,2022-07-18,732000,75011,Paris,Appartement,71,2,48.862896,2.382513,10310.0
DVF0006230,2022-06-24,825000,75011,Paris,Maison,55,1,48.857887,2.373943,15000.0
DVF0006231,2022-09-12,628000,75011,Paris,Appartement,57,2,48.853894,2.385391,11018.0
DVF0006232,2022-09-06,1242000,75011,Paris,Appartement,108,3,48.861494,2.376338,11500.0
DVF0006233,2022-01-06,376000,75011,Paris,Maison,35,1,48.857721,2.375657,10743.0
DVF0006234,2022-08-20,937000,75011,Paris,Appartement,90,3,48.859717,2.373907,10411.0
DVF0006235,2022-08-01,1273000,75011,Paris,Appartement,120,4,48.85704,2.373656,10608.0
DVF0006236,2022-07-07,377000,75011,Paris,Appartement,31,1,48.862782,2.378753,12161.0
DVF0006237,2022-09-04,907000,75011,Paris,Appartement,70,2,48.860686,2.381077,12957.0
DVF0006238,2022-11-20,783000,75011,Paris,Appartement,60,2,48.857779,2.379894,13050.0
DVF0006239,2022-04-08,768000,75011,Paris,Appartement,78,2,48.864214,2.381068,9846.0
DVF0006240,2022-08-24,895000,75011,Paris,Appartement,79,2,48.854645,2.379277,11329.0
DVF0006241,2022-08-10,923000,75011,Paris,Appartement,82,2,48.86489,2.374711,11256.0
DVF0006242,2022-10-17,914000,75011,Paris,Appartement,68,2,48.857582,2.374174,13441.0
DVF0006243,2022-05-16,535000,75011,Paris,Appartement,48,1,48.856635,2.380462,11146.0
DVF0006244,2022-09-18,1101000,75011,Paris,Maison,89,3,48.860588,2.382015,12371.0
DVF0006245,2022-09-22,705000,75011,Paris,Appartement,72,2,48.859366,2.378432,9792.0
DVF0006246,2022-09-10,769000,75011,Paris,Appartement,63,2,48.855869,2.383052,12206.0
DVF0006247,2022-12-15,485000,75011,Paris,Appartement,50,1,48.863647,2.382305,9700.0
DVF0006248,2022-02-05,818000,75011,Paris,Appartement,80,2,48.865514,2.372278,10225.0
DVF0006249,2022-11-26,550000,75011,Paris,Appartement,55,1,48.859978,2.385013,10000.0
DVF0006250,2022-08-14,831000,75011,Paris,Maison,59,2,48.860479,2.377241,14085.0
DVF0006251,2022-02-08,702000,75011,Paris,Appartement,63,2,48.854017,2.379258,11143.0
DVF0006252,2022-12-08,301000,75011,Paris,Appartement,26,1,48.857783,2.384862,11577.0
DVF0006253,2022-05-11,788000,75011,Paris,Appartement,63,2,48.860596,2.374414,12508.0
DVF0006254,2022-12-06,685000,75011,Paris,Appartement,71,2,48.857068,2.37647,9648.0
DVF0006255,2022-12-15,1124000,75011,Paris,Appartement,83,2,48.85684,2.374907,13542.0
DVF0006256,2022-07-07,646000,75011,Paris,Appartement,65,2,48.855206,2.381812,9938.0
DVF0006257,2022-01-05,759000,75011,Paris,Appartement,63,2,48.859896,2.37304,12048.0
DVF0006258,2022-07-08,1161000,75011,Paris,Maison,80,2,48.863565,2.375833,14512.0
DVF0006259,2022-12-13,621000,75011,Paris,Appartement,61,2,48.865246,2.374913,10180.0
DVF0006260,2022-11-06,643000,75011,Paris,Appartement,52,1,48.860709,2.379662,12365.0
DVF0006261,2022-02-12,979000,75011,Paris,Maison,81,2,48.862253,2.384262,12086.0
DVF0006262,2022-06-28,1244000,75011,Paris,Appartement,120,4,48.86407,2.378648,10367.0
DVF0006263,2022-01-09,703000,75011,Paris,Appartement,61,2,48.862363,2.38312,11525.0
DVF0006264,2022-03-27,491000,75011,Paris,Appartement,51,1,48.862269,2.375441,9627.0
DVF0006265,2022-01-11,557000,75011,Paris,Appartement,55,1,48.864731,2.385059,10127.0
DVF0006266,2022-02-04,299000,75011,Paris,Appartement,27,1,48.865521,2.380579,11074.0
DVF0006267,2022-03-16,937000,75011,Paris,Appartement,71,2,48.857965,2.380884,13197.0
DVF0006268,2022-06-14,584000,75011,Paris,Appartement,61,2,48.860349,2.384636,9574.0
DVF0006269,2022-06-13,576000,75011,Paris,Maison,47,1,48.856478,2.377189,12255.0
DVF0006270,2022-04-20,1126000,75011,Paris,Appartement,96,3,48.860366,2.378143,11729.0
DVF0006271,2022-06-23,691000,75011,Paris,Appartement,72,2,48.857915,2.38196,9597.0
DVF0006272,2022-10-24,812000,75011,Paris,Appartement,86,3,48.865233,2.377685,9442.0
DVF0006273,2022-05-15,738000,75011,Paris,Appartement,78,2,48.864214,2.377184,9462.0
DVF0006274,2022-11-27,702000,75011,Paris,Appartement,65,2,48.8583,2.382945,10800.0
DVF0006275,2022-01-21,1128000,75011,Paris,Appartement,84,3,48.858373,2.379489,13429.0
DVF0006276,2022-12-23,990000,75011,Paris,Appartement,78,2,48.855197,2.374827,12692.0
DVF0006277,2022-07-08,389000,75011,Paris,Appartement,41,1,48.861882,2.380038,9488.0
DVF0006278,2022-02-24,1057000,75011,Paris,Appartement,93,3,48.863773,2.377345,11366.0
DVF0006279,2022-02-28,464000,75011,Paris,Appartement,38,1,48.857215,2.382062,12211.0
DVF0006280,2022-03-07,632000,75011,Paris,Appartement,64,2,48.855493,2.377756,9875.0
DVF0006281,2022-03-21,415000,75011,Paris,Appartement,44,1,48.857051,2.376618,9432.0
DVF0006282,2022-05-08,886000,75011,Paris,Appartement,88,3,48.853868,2.37524,10068.0
DVF0006283,2022-04-05,400000,75011,Paris,Appartement,42,1,48.858971,2.385135,9524.0
DVF0006284,2022-04-11,852000,75011,Paris,Appartement,81,2,48.854336,2.380205,10519.0
DVF0006285,2022-04-25,654000,75011,Paris,Appartement,63,2,48.855542,2.376518,10381.0
DVF0006286,2022-03-19,1627000,75011,Paris,Appartement,120,4,48.856968,2.382311,13558.0
DVF0006287,2022-05-02,1184000,75011,Paris,Appartement,93,3,48.864395,2.379523,12731.0
DVF0006288,2022-06-07,1256000,75011,Paris,Maison,99,3,48.858112,2.384671,12687.0
DVF0006289,2022-10-02,295000,75011,Paris,Appartement,26,1,48.858305,2.384546,11346.0
DVF0006290,2022-02-24,280000,75011,Paris,Appartement,21,1,48.865235,2.377923,13333.0
DVF0006291,2022-04-14,515000,75011,Paris,Appartement,45,1,48.855844,2.374038,11444.0
DVF0006292,2022-12-15,932000,75011,Paris,Appartement,79,2,48.863979,2.374737,11797.0
DVF0006293,2022-09-05,665000,75011,Paris,Appartement,65,2,48.854368,2.37805,10231.0
DVF0006294,2022-09-28,454000,75011,Paris,Appartement,45,1,48.856277,2.379309,10089.0
DVF0006295,2022-03-24,875000,75011,Paris,Appartement,66,2,48.85556,2.37673,13258.0
DVF0006296,2022-10-28,439000,75011,Paris,Maison,32,1,48.862065,2.384871,13719.0
DVF0006297,2022-05-10,994000,75011,Paris,Appartement,81,2,48.854493,2.376361,12272.0
DVF0006298,2022-06-13,733000,75011,Paris,Maison,65,2,48.858913,2.372368,11277.0
DVF0006299,2022-04-28,944000,75011,Paris,Appartement,80,2,48.861968,2.376878,11800.0
DVF0006300,2022-04-07,778000,75011,Paris,Appartement,65,2,48.861313,2.378427,11969.0
DVF0006301,2022-12-28,1007000,75011,Paris,Appartement,86,3,48.856411,2.38202,11709.0
DVF0006302,2022-10-03,1313000,75011,Paris,Appartement,120,4,48.862376,2.383293,10942.0
DVF0006303,2022-11-24,478000,75011,Paris,Appartement,50,1,48.856816,2.379859,9560.0
DVF0006304,2022-03-12,382000,75011,Paris,Appartement,31,1,48.863303,2.378678,12323.0
DVF0006305,2022-01-16,848000,75011,Paris,Appartement,83,2,48.853654,2.377899,10217.0
DVF0006306,2022-09-27,816000,75011,Paris,Maison,57,2,48.857176,2.381538,14316.0
DVF0006307,2022-12-20,902000,75011,Paris,Appartement,83,2,48.854776,2.379668,10867.0
DVF0006308,2022-09-21,655000,75011,Paris,Appartement,60,2,48.862853,2.379999,10917.0
DVF0006309,2022-11-01,852000,75011,Paris,Appartement,64,2,48.862555,2.376661,13312.0
DVF0006310,2022-11-23,777000,75011,Paris,Appartement,61,2,48.85677,2.380763,12738.0
DVF0006311,2022-06-12,1089000,75011,Paris,Appartement,83,2,48.862466,2.374491,13120.0
DVF0006312,2022-08-14,267000,75011,Paris,Appartement,22,1,48.864356,2.379104,12136.0
DVF0006313,2022-12-11,1309000,75011,Paris,Appartement,98,3,48.860421,2.376231,13357.0
DVF0006314,2022-05-27,484000,75011,Paris,Appartement,46,1,48.862788,2.382636,10522.0
DVF0006315,2022-12-24,289000,75011,Paris,Maison,24,1,48.856299,2.385696,12042.0
DVF0006316,2022-01-23,1162000,75011,Paris,Appartement,109,3,48.861589,2.384526,10661.0
DVF0006317,2022-12-09,716000,75011,Paris,Appartement,66,2,48.855881,2.373677,10848.0
DVF0006318,2022-09-08,931000,75011,Paris,Appartement,70,2,48.861407,2.372422,13300.0
DVF0006319,2022-02-24,877000,75011,Paris,Maison,63,2,48.865451,2.374289,13921.0
DVF0006320,2022-10-15,1142000,75011,Paris,Appartement,103,3,48.856981,2.379686,11087.0
DVF0006321,2022-05-10,902000,75011,Paris,Appartement,74,2,48.85556,2.37779,12189.0
DVF0006322,2022-12-01,408000,75011,Paris,Maison,27,1,48.859122,2.373111,15111.0
DVF0006323,2022-05-27,810000,75011,Paris,Appartement,82,2,48.865239,2.379332,9878.0
DVF0006324,2022-03-04,767000,75011,Paris,Appartement,72,2,48.85495,2.37913,10653.0
DVF0006325,2022-05-19,743000,75011,Paris,Appartement,78,2,48.854435,2.372765,9526.0
DVF0006326,2022-04-23,487000,75011,Paris,Maison,43,1,48.854457,2.383759,11326.0
DVF0006327,2022-10-20,554000,75011,Paris,Appartement,58,2,48.856096,2.381981,9552.0
DVF0006328,2022-02-02,792000,75011,Paris,Appartement,81,2,48.859101,2.381397,9778.0
DVF0006329,2022-06-26,331000,75011,Paris,Appartement,26,1,48.853712,2.373234,12731.0
DVF0006330,2022-07-14,816000,75011,Paris,Appartement,76,2,48.853785,2.378029,10737.0
DVF0006331,2022-05-17,837000,75011,Paris,Maison,71,2,48.856335,2.385121,11789.0
DVF0006332,2022-12-05,595000,75011,Paris,Appartement,60,2,48.864776,2.378638,9917.0
DVF0006333,2022-07-04,436000,75011,Paris,Appartement,42,1,48.854857,2.376689,10381.0
DVF0006334,2022-08-28,806000,75011,Paris,Appartement,62,2,48.854755,2.374909,13000.0
DVF0006335,2022-02-21,440000,75011,Paris,Appartement,46,1,48.863884,2.385489,9565.0
DVF0006336,2022-03-11,1408000,75011,Paris,Appartement,108,3,48.857773,2.373701,13037.0
DVF0006337,2022-03-05,722000,75011,Paris,Appartement,55,1,48.853683,2.37403,13127.0
DVF0006338,2022-12-24,823000,75011,Paris,Appartement,77,2,48.855722,2.38497,10688.0
DVF0006339,2022-10-14,698000,75011,Paris,Appartement,73,2,48.861691,2.373797,9562.0
DVF0006340,2022-02-22,967000,75011,Paris,Appartement,87,3,48.853779,2.385029,11115.0
DVF0006341,2022-10-04,1000000,75011,Paris,Appartement,79,2,48.864927,2.381873,12658.0
DVF0006342,2022-11-17,249000,75011,Paris,Appartement,21,1,48.854971,2.383685,11857.0
DVF0006343,2022-10-05,1127000,75011,Paris,Appartement,114,4,48.861541,2.383834,9886.0
DVF0006344,2022-05-24,986000,75011,Paris,Appartement,76,2,48.854522,2.38194,12974.0
DVF0006345,2022-05-21,866000,75011,Paris,Appartement,68,2,48.855901,2.381908,12735.0
DVF0006346,2022-03-16,462000,75011,Paris,Appartement,44,1,48.856514,2.385116,10500.0
DVF0006347,2022-05-18,1277000,75011,Paris,Appartement,99,3,48.854351,2.373162,12899.0
DVF0006348,2022-03-23,773000,75011,Paris,Appartement,64,2,48.864136,2.374078,12078.0
DVF0006349,2022-08-20,917000,75011,Paris,Appartement,80,2,48.8598,2.381285,11462.0
DVF0006350,2022-09-23,412000,75011,Paris,Appartement,36,1,48.864289,2.37552,11444.0
DVF0006351,2022-02-23,1193000,75011,Paris,Appartement,99,3,48.861935,2.38441,12051.0
DVF0006352,2022-10-06,479000,75011,Paris,Appartement,44,1,48.854257,2.374524,10886.0
DVF0006353,2022-07-21,681000,75011,Paris,Appartement,53,1,48.855568,2.373153,12849.0
DVF0006354,2022-12-04,859000,75011,Paris,Appartement,64,2,48.861751,2.377339,13422.0
DVF0006355,2022-07-19,392000,75011,Paris,Appartement,32,1,48.858679,2.373545,12250.0
DVF0006356,2022-04-20,566000,75011,Paris,Appartement,60,2,48.853924,2.379952,9433.0
DVF0006357,2022-08-07,1380000,75011,Paris,Appartement,121,4,48.862689,2.372289,11405.0
DVF0006358,2022-10-20,894000,75011,Paris,Appartement,87,3,48.861378,2.37685,10276.0
DVF0006359,2022-07-01,840000,75011,Paris,Appartement,62,2,48.863105,2.376765,13548.0
DVF0006360,2022-01-22,383000,75011,Paris,Appartement,40,1,48.860901,2.379678,9575.0
DVF0006361,2022-12-23,873000,75011,Paris,Appartement,80,2,48.860686,2.37907,10912.0
DVF0006362,2022-05-26,1207000,75011,Paris,Appartement,91,3,48.854534,2.380035,13264.0
DVF0006363,2022-07-03,861000,75011,Paris,Appartement,82,2,48.858309,2.377205,10500.0
DVF0006364,2022-10-02,1056000,75011,Paris,Appartement,79,2,48.858883,2.373291,13367.0
DVF0006365,2022-05-20,1000000,75011,Paris,Appartement,80,2,48.864128,2.374947,12500.0
DVF0006366,2022-02-15,707000,75011,Paris,Appartement,68,2,48.858909,2.379889,10397.0
DVF0006367,2022-07-15,1439000,75011,Paris,Maison,102,3,48.857594,2.372326,14108.0
DVF0006368,2022-08-11,1069000,75011,Paris,Appartement,101,3,48.8613,2.374787,10584.0
DVF0006369,2022-11-28,980000,75011,Paris,Appartement,90,3,48.855187,2.374483,10889.0
DVF0006370,2022-07-02,1052000,75011,Paris,Appartement,82,2,48.864486,2.385256,12829.0
DVF0006371,2022-08-28,856000,75011,Paris,Appartement,73,2,48.857921,2.377539,11726.0
DVF0006372,2022-02-11,1037000,75011,Paris,Maison,86,3,48.85658,2.381259,12058.0
DVF0006373,2022-03-16,733000,75011,Paris,Maison,55,1,48.853612,2.373465,13327.0
DVF0006374,2022-01-07,475000,75011,Paris,Appartement,37,1,48.859511,2.373246,12838.0
DVF0006375,2022-01-17,400000,75011,Paris,Appartement,40,1,48.855427,2.375351,10000.0
DVF0006376,2022-10-01,853000,75011,Paris,Maison,64,2,48.860522,2.376865,13328.0
DVF0006377,2022-07-13,1056000,75011,Paris,Appartement,97,3,48.854612,2.372259,10887.0
DVF0006378,2022-01-09,706000,75011,Paris,Maison,48,1,48.856281,2.38026,14708.0
DVF0006379,2022-02-14,1130000,75011,Paris,Appartement,102,3,48.865103,2.373978,11078.0
DVF0006380,2022-03-14,967000,75011,Paris,Appartement,74,2,48.854856,2.376767,13068.0
DVF0006381,2022-12-13,1006000,75011,Paris,Appartement,105,3,48.853832,2.38389,9581.0
DVF0006382,2022-12-11,991000,75011,Paris,Appartement,89,3,48.860617,2.38464,11135.0
DVF0006383,2022-07-09,676000,75011,Paris,Appartement,58,2,48.864083,2.380747,11655.0
DVF0006384,2022-05-12,834000,75011,Paris,Maison,66,2,48.855882,2.380491,12636.0
DVF0006385,2022-09-15,478000,75011,Paris,Appartement,41,1,48.858527,2.382989,11659.0
DVF0006386,2022-04-22,594000,75011,Paris,Appartement,48,1,48.86171,2.378176,12375.0
DVF0006387,2022-01-17,804000,75011,Paris,Appartement,84,3,48.857551,2.376752,9571.0
DVF0006388,2022-04-04,833000,75011,Paris,Appartement,74,2,48.859944,2.375049,11257.0
DVF0006389,2022-05-19,777000,75011,Paris,Appartement,82,2,48.855591,2.378821,9476.0
DVF0006390,2022-07-24,575000,75011,Paris,Maison,50,1,48.865006,2.373098,11500.0
DVF0006391,2022-08-13,320000,75011,Paris,Appartement,25,1,48.862422,2.383488,12800.0
DVF0006392,2022-07-28,351000,75011,Paris,Maison,33,1,48.857408,2.384399,10636.0
DVF0006393,2022-12-12,653000,75011,Paris,Appartement,61,2,48.86377,2.377047,10705.0
DVF0006394,2022-05-23,743000,75011,Paris,Appartement,58,2,48.861263,2.372581,12810.0
DVF0006395,2022-12-08,681000,75011,Paris,Appartement,63,2,48.864175,2.379707,10810.0
DVF0006396,2022-07-20,945000,75011,Paris,Appartement,86,3,48.862666,2.379324,10988.0
DVF0006397,2022-01-05,853000,75011,Paris,Maison,69,2,48.86086,2.377662,12362.0
DVF0006398,2022-04-28,551000,75011,Paris,Appartement,47,1,48.854521,2.381279,11723.0
DVF0006399,2022-02-20,459000,75011,Paris,Appartement,35,1,48.854109,2.376081,13114.0
DVF0006400,2022-02-12,1000000,75011,Paris,Appartement,75,2,48.854345,2.381951,13333.0
DVF0006401,2022-05-26,1114000,75011,Paris,Appartement,107,3,48.857425,2.374511,10411.0
DVF0006402,2022-06-09,1488000,75011,Paris,Appartement,119,4,48.862643,2.379111,12504.0
